baseMean	log2FoldChange	lfcSE	pvalue	padj
chr17:81422198-81423885	384.548268669878	-0.28822032192305	0.213916203652292	0.112051671806026	0.3759479877349
chr2:217104465-217107049	402.401947228755	-0.281734059993428	0.208091287713944	0.112075862901013	0.375951867820362
chr3:110419347-110421181	201.402216752734	-0.341253419246397	0.294373434405574	0.112078493140698	0.375951867820362
chr2:118142481-118143593	72.511808260018	-0.368827959465414	0.354385301494875	0.112120830020021	0.376050825082606
chr1:145214282-145215526	79.4275929101115	0.372666789185573	0.352788544409303	0.112149562578328	0.376082975681329
chr17:36182831-36184082	109.613745819488	-0.348455902660371	0.30259321550616	0.112156089651765	0.376082975681329
chr22:17972419-17973545	69.7143854394412	0.369869503517283	0.41300406372415	0.112180511082728	0.376121816570231
chr17:68378523-68379058	101.670485772658	0.360111641842118	0.321528888974303	0.112195412889429	0.376128734571644
chr2:203014009-203015457	188.655747540406	0.332174442704374	0.26695442247729	0.11221095058272	0.376137782519675
chr16:88856394-88858225	141.857735669543	0.347244028782349	0.291004305811034	0.112275000660139	0.376309426191522
chr1:169107402-169110154	717.754852271396	0.262437086151458	0.188273787259152	0.112374091085683	0.376377000433339
chr10:5944200-5944926	21.146140197762	0.319815917372484	0.487318781283182	0.112334451262177	0.376377000433339
chr10:28202641-28203071	43.6577536031796	-0.357000110418329	0.450737815715487	0.112371679415772	0.376377000433339
chr12:52345338-52346410	26.1615129810153	0.353074930144904	0.480132471161167	0.112358027405841	0.376377000433339
chr2:200408239-200409129	183.725107639033	-0.333875189812392	0.278218198115874	0.112385090616474	0.376377000433339
chr22:38705229-38707011	171.845733770484	-0.328386377173491	0.26766536243232	0.112330087656416	0.376377000433339
chr7:79709517-79711770	195.416865413582	-0.34466244451566	0.297959908033799	0.112343693257869	0.376377000433339
chr4:165112139-165113927	149.543526200894	0.356773053525405	0.309051163682943	0.112472891720539	0.376627992769073
chr10:104117176-104121779	3699.46079476982	-0.231115216492546	0.158039195552773	0.112514124671671	0.376693086678133
chr3:49939496-49941235	109.1615966872	0.352289947443307	0.303617263091895	0.11251804626823	0.376693086678133
chr19:38039735-38040651	49.2234024880695	-0.356081956782594	0.462404967154207	0.112570338579583	0.376825092477839
chr2:187552777-187555046	323.154462438162	0.302883554757932	0.232719267623602	0.112598954115688	0.376834767960624
chr7:151026155-151026339	20.2933862353296	-0.309779735420841	0.487296127751867	0.112594506021199	0.376834767960624
chr11:57334684-57336320	168.081472705492	-0.340170926136564	0.286264225188169	0.112643976937305	0.376912909739955
chr19:54447995-54450461	487.57734508084	0.271526686337165	0.196661621776768	0.112648033507972	0.376912909739955
chr11:6925607-6927508	102.974995148244	0.3587395300103	0.31560595189353	0.112684082708111	0.376958140385483
chr8:125091021-125093100	135.169830973381	0.353530455727983	0.307964002067618	0.112687285165582	0.376958140385483
chr2:152542483-152543628	52.2442334360055	0.375670803944431	0.407513026334399	0.112726704245505	0.377003910305999
chr21:39313124-39313812	40.4763078642789	0.376423172284937	0.440519096801296	0.112715429383344	0.377003910305999
chr7:73246224-73247546	81.36455873826	-0.363970370543174	0.345020802426543	0.112754457818085	0.377053686873236
chr12:112418235-112420283	253.321239737607	0.299201535137361	0.226329200947316	0.112837655929472	0.377245784065474
chr19:10430510-10432924	109.622803123763	-0.352430281550309	0.312932228094086	0.112827671794061	0.377245784065474
chr13:33125582-33127141	115.210779147951	0.351481872162186	0.302303508179233	0.112894406108883	0.377356105663349
chr13:43045410-43045980	21.9734310875329	0.325627555635208	0.491638492139683	0.112896414859517	0.377356105663349
chr9:15510091-15511673	98.7471493564673	0.3567924202268	0.316953791535266	0.112919149817255	0.377389040861982
chr12:74043144-74044028	44.9285282968697	0.372944060920472	0.422914827085806	0.112974650051935	0.377394411384172
chr17:71070619-71072826	221.153613612698	-0.325702416860498	0.263474274354212	0.112935648997337	0.377394411384172
chr2:70686891-70687744	28.086510672811	-0.352768211140959	0.464647348973155	0.112985165110782	0.377394411384172
chr5:93582453-93583709	97.1793480086634	0.368304115540549	0.339473480240777	0.112973053265809	0.377394411384172
chr8:37915349-37916874	57.2145930557073	0.375909574716378	0.387434612408754	0.112957088886612	0.377394411384172
chr6:140846535-140847599	31.7573276282897	-0.339019313388591	0.481120173077721	0.112999493777082	0.377399244093386
chr6:111588894-111590240	186.611721094964	-0.344899211282288	0.292891046028509	0.113028968578745	0.377454655471502
chr11:65181308-65184110	238.48976233684	-0.316314682124957	0.250671727201784	0.113092018555294	0.377622164077326
chr17:64056289-64056936	21.0157679108759	0.321685504178897	0.482710318467671	0.113130840679717	0.377700080478928
chr3:105646688-105647448	20.9418654004744	-0.316054261186979	0.483816600419199	0.113154224539947	0.377700080478928
chr6:10886144-10887997	81.4492618371848	0.366867184780779	0.341317163358623	0.113166921747757	0.377700080478928
chr6:30488942-30490780	98.514506800478	-0.356956535612469	0.32839568331711	0.113142207543962	0.377700080478928
chr11:64878381-64879599	109.851256874662	-0.354086213987799	0.310211873201646	0.113217375194875	0.377759047279493
chr19:18986881-18987425	14.4748137449161	0.280107257759199	0.482020937350879	0.113221595474266	0.377759047279493
chr7:144314706-144315956	55.0388969311314	0.376723617331918	0.397660272018773	0.113223271808077	0.377759047279493
chr3:32494672-32495227	14.3437994478845	-0.238568290678671	0.460620172102495	0.113322983844522	0.378048674298902
chr10:63464717-63467039	166.126930812232	0.324827318868364	0.261868369173612	0.113357267414059	0.378119989004861
chr14:64337643-64339656	136.303218540428	-0.340539950878404	0.291911952806542	0.113400057267244	0.378176605322533
chr6:75152104-75152481	11.3569388140876	-0.190040840574369	0.440320011188853	0.11339303352059	0.378176605322533
chr1:22451481-22453017	141.704178230594	0.378144874942682	0.369600575615183	0.113441261295935	0.378204467741397
chr1:200771351-200772765	131.770190161608	0.344592784275208	0.297555746206028	0.113499776157798	0.378204467741397
chr10:43287009-43288335	55.6891083266644	-0.37488229896689	0.389690017972914	0.113511686686354	0.378204467741397
chr10:69332885-69333684	15.2212666107999	0.275635478994311	0.473602755443821	0.113450899699266	0.378204467741397
chr12:51631556-51632615	38.0951627094478	-0.369820504483251	0.432593351246393	0.113464690612145	0.378204467741397
chr17:65099714-65100981	75.2801223166121	0.377849977805569	0.368395563683879	0.113481698745165	0.378204467741397
chr20:54207605-54209159	351.174771942346	0.29606848106597	0.225509539673023	0.11348631352796	0.378204467741397
chr7:39741904-39742592	16.6186192693739	0.306027180319565	0.48573714334685	0.113485981982276	0.378204467741397
chr22:19806076-19807104	58.7750759225084	-0.373651607981341	0.376134757875284	0.113527144153043	0.378212956817341
chr11:64225599-64227170	115.246532075756	-0.350502378212298	0.309311150569893	0.113592421835121	0.378341567899816
chr13:30465508-30467247	276.967012435299	-0.314817151447796	0.246257524219121	0.113585251541523	0.378341567899816
chr20:18496502-18497255	30.8114445995181	-0.334150963768781	0.473068151267778	0.113619514100571	0.378341567899816
chr20:51957059-51957707	23.703874675952	0.28869944682339	0.471147926937768	0.113643233010833	0.378341567899816
chr3:131001831-131002083	10.6264037359673	-0.215337938429306	0.450692392541395	0.113633216507579	0.378341567899816
chr8:60516082-60518161	132.727564599937	0.360566821038245	0.318484345321707	0.113624673346729	0.378341567899816
chr1:12051744-12052434	34.1415584182017	-0.354274146511965	0.45756464519273	0.113676878715075	0.378348883106531
chr20:33788972-33790585	183.758503290332	-0.317498254740869	0.25301484105989	0.113662069674518	0.378348883106531
chr22:37895983-37896541	57.799559936301	0.373221316817662	0.379939398647738	0.113684173054811	0.378348883106531
chr17:40646685-40648756	526.624479755327	0.263374936460201	0.189785701480341	0.113732819981343	0.378467790435416
chr1:18941267-18941558	14.992514841342	-0.276949934777351	0.475125554626912	0.113759780730141	0.378490837931222
chr10:125973084-125973860	37.484661756077	-0.371919291599376	0.442635236298341	0.113778503248124	0.378490837931222
chr21:31559189-31560076	54.3200985302353	-0.371543483609098	0.395084486354628	0.113778205065515	0.378490837931222
chr12:53267799-53268962	58.7005403792732	-0.372276364378918	0.381645146312652	0.11382946852419	0.378574405647996
chr22:42519225-42520370	65.2310393173093	-0.368642198269479	0.365884475154368	0.113829448579276	0.378574405647996
chr7:108245460-108246988	70.059738824399	-0.371507578281816	0.377403118605777	0.11387534338145	0.378598040745159
chr8:143557792-143559135	67.7189820426107	0.378089786179859	0.374812098562231	0.11386561482592	0.378598040745159
chrX:110086599-110088438	170.241152524426	-0.329960594450374	0.274207985151994	0.113864896350438	0.378598040745159
chr4:87369808-87370130	12.1020873911325	-0.220566235315863	0.452924849783361	0.1139934977051	0.378904867513764
chr4:153467316-153467661	18.2842794132657	-0.288209427137628	0.4760228776638	0.113992226799189	0.378904867513764
chr15:89781697-89782785	37.0444826430406	-0.364953779268217	0.471847093161805	0.114034744933261	0.378998970199632
chr16:21952336-21954094	510.555040056184	0.266605415070457	0.192839023094109	0.114050890580984	0.379005342110825
chr17:82529513-82530203	57.6179263184704	-0.369549133023893	0.401262107519456	0.114062535460666	0.379005342110825
chr10:87816975-87818496	169.615857155315	0.329281116836305	0.272404618577972	0.114076059290735	0.379007292928176
chr11:46236756-46237922	59.4376660389342	-0.37441849918926	0.389196906999102	0.114150683179643	0.379212219652342
chr12:21656828-21658312	120.549534973202	-0.353459103093589	0.297451077064736	0.114245580520862	0.37934332327254
chr12:132445266-132446712	157.046020311292	0.338735212481986	0.281651304793506	0.114232432920251	0.37934332327254
chr2:158010485-158011772	35.389246932419	-0.35003668422611	0.464389567458454	0.114254889052015	0.37934332327254
chr4:145807515-145809321	504.764387405194	-0.27318588667722	0.201091867893371	0.11421486018956	0.37934332327254
chr7:80182762-80185430	373.016237671097	0.285875111994785	0.213002743209489	0.114230315714932	0.37934332327254
chr19:40392736-40394038	46.6792182183383	0.362548565256125	0.442836489115539	0.114310350447804	0.379440449150543
chr3:197854832-197855273	14.4799286430931	0.266886180013432	0.473633519590131	0.114322997052662	0.379440449150543
chr8:119832223-119833698	428.152987890046	0.29711786384901	0.225940353303789	0.114307940080501	0.379440449150543
chr9:109476850-109478606	91.9750389208443	-0.364530685098959	0.353869260107927	0.114362986093615	0.379530177116519
chr9:125931857-125932526	25.4436049147585	-0.334379223061908	0.476319672080912	0.114423288946174	0.379687291454984
chr3:115239988-115240330	16.3465765148094	-0.265938857482649	0.470687214258695	0.11447396377098	0.379812425435833
chr1:192973648-192975587	325.641239063566	0.339983716123975	0.287507949821765	0.114497777800074	0.379834269349628
chr10:118367564-118368197	27.1802626861908	-0.343860692894249	0.471963645326643	0.114506477349077	0.379834269349628
chr1:68377625-68379365	355.130649259288	-0.292013127418896	0.222516204082044	0.114545785097951	0.37987863550087
chr12:56157644-56159406	271.165504851236	-0.307395417910612	0.240469308806398	0.114544395997446	0.37987863550087
chr10:60312864-60313863	31.4992048354543	-0.346024618647645	0.463888139445107	0.114611426948845	0.37998542687485
chr12:6195562-6196288	39.4328307170925	0.377629180677243	0.446543225360853	0.11459557760116	0.37998542687485
chr9:136900700-136902892	220.681409297743	-0.328130099015123	0.268870877708016	0.114616896518178	0.37998542687485
chr14:49902738-49903414	74.2948371256238	-0.365376294512514	0.364360760532002	0.114632080524124	0.379992765684008
chr4:169556833-169557880	27.2737935041252	-0.351683167407928	0.47196671550781	0.114651724197646	0.380014884468653
chr4:49313287-49314177	28.9600337515942	-0.339168231369525	0.467696176424668	0.114665740333854	0.380018347801008
chr21:42008837-42010695	288.254740357327	0.332222291965092	0.269802075736899	0.114691408951862	0.380060423941036
chr1:35099278-35099460	11.2527663144518	-0.223669318453542	0.45393752626012	0.114736485620202	0.38012380631178
chr5:142976826-142977821	51.835481974639	-0.368421246663394	0.395903764054042	0.114723679383782	0.38012380631178
chr1:28510546-28510873	57.0804302773425	0.37363414204911	0.398403175803851	0.11479987824749	0.380259709480415
chr6:20581189-20581648	12.6937987638473	-0.194621074301968	0.441880688774784	0.114803465554639	0.380259709480415
chr1:223887936-223888955	32.9907553520679	-0.324308506243181	0.472907257994281	0.114843965744537	0.38028214052288
chr19:41175484-41177507	157.337641732545	0.324681464766135	0.262341094995166	0.114849178391864	0.38028214052288
chr6:26156234-26159063	409.340016273326	0.298167021781203	0.226388734745534	0.114847722114283	0.38028214052288
chr14:88480559-88481263	13.8597413215692	-0.251334619484639	0.466625540659633	0.1148912327044	0.380378398072189
chr1:91736233-91737850	252.9194148312	0.304083538443518	0.23633934985444	0.115007293273659	0.380719623846147
chr1:233972648-233973171	15.9876001987868	-0.256140721792735	0.468289077079231	0.115028743514319	0.38074761029703
chr1:155609422-155610359	86.3790036488099	-0.365318718246479	0.3468920491832	0.115156561926158	0.380882529613363
chr19:21766461-21767827	60.5000687942696	-0.367554762178529	0.368757376567684	0.115135431363766	0.380882529613363
chr19:49557420-49557696	12.270193232313	-0.205915346911863	0.446443052026332	0.115088686090999	0.380882529613363
chr2:9286259-9288848	466.071469614905	-0.283396014385593	0.213508271368432	0.11516050951685	0.380882529613363
chr4:1336987-1338172	107.447286435518	-0.375892983918861	0.376575645046288	0.115129747465461	0.380882529613363
chr9:40639800-40640398	25.3154389476341	-0.324694926691766	0.485997436030383	0.115118185046316	0.380882529613363
chr9:65386595-65386996	16.5909297449777	0.293517447373662	0.485694577421378	0.115125166798556	0.380882529613363
chr2:223523123-223524563	122.023763668999	-0.340878522361204	0.297413985429584	0.115212787942514	0.381003708276436
chr3:169764111-169765706	123.417331142103	0.356714809191328	0.315321266939585	0.115231439260015	0.381003708276436
chr5:115938835-115939661	160.405844072225	0.338102920838574	0.287393016706423	0.115246629207989	0.381003708276436
chr8:70104392-70105801	95.4404728216246	0.359883048741987	0.325762288196696	0.115249167585274	0.381003708276436
chr10:70387279-70388447	88.2430147438044	0.36785064519099	0.344119399550776	0.115307754192446	0.381013994782326
chr11:9138782-9139615	39.4178540875439	-0.367704282582693	0.445808295031451	0.1152953652744	0.381013994782326
chr17:47934775-47937064	230.68344314285	-0.307614975176385	0.241214829150429	0.115317305244048	0.381013994782326
chr20:33178843-33179375	15.1864513904904	0.285414402401959	0.477390343844701	0.115298456089571	0.381013994782326
chr4:125734843-125736659	207.13696341542	-0.323345797761489	0.263881442637377	0.115308734669194	0.381013994782326
chrX:109235649-109237080	56.1098277626514	-0.367216744748254	0.402895294900951	0.115338788708848	0.381042004150104
chr10:72222514-72223139	31.4090979379496	0.35423883794607	0.46501105498398	0.11536063034956	0.381071190365438
chr19:44747316-44749388	202.020560095653	0.322161587239773	0.260967015060386	0.115413905569951	0.381204192951842
chr13:110712172-110713828	336.349102523236	0.304611454896613	0.235510313411761	0.115484423345041	0.381351121589232
chr17:58658519-58659876	175.477419038323	0.359135814757632	0.321347967825648	0.115483967178399	0.381351121589232
chr1:214901539-214902384	22.8321737039342	-0.308051927779144	0.485825551468055	0.115498180331186	0.381353565779642
chr2:27397517-27397832	11.562005350555	-0.190957501148923	0.440332237801205	0.115548473188358	0.381476630493502
chr13:49215339-49215670	11.5768430140974	-0.211882412090181	0.448732404109232	0.115594724360889	0.381543334790554
chr7:155707271-155707687	13.4652844291507	-0.240351741428736	0.460387807457097	0.115584261648266	0.381543334790554
chr4:101171233-101171492	19.7208218316457	-0.281066336288497	0.472332659220601	0.115631428990526	0.381621490946878
chr15:29924548-29926424	287.622816386182	0.311126807036953	0.24497402336384	0.115680179820532	0.381739381414971
chr12:110047766-110049694	152.849526549605	0.336097160899858	0.282060436951357	0.115693727656746	0.381741090118223
chr4:32858774-32859504	18.288730785398	-0.283844727417267	0.480442020868694	0.11572934504607	0.38181561056472
chr1:36247583-36249052	155.435114172511	-0.350834193967698	0.306757437489093	0.115753634526523	0.381833947214858
chr7:102152938-102154030	85.6806131399252	0.360243520846341	0.33185494944975	0.11576096935394	0.381833947214858
chr11:1772035-1773285	91.6747979097924	-0.357175552694924	0.327737613579434	0.115839674991522	0.382050541284094
chr2:86622122-86624313	217.789358324917	0.342793684169047	0.288187433037694	0.115862646082768	0.382083289316394
chr12:52116162-52117242	40.4268638368992	0.366153597789467	0.456112242015818	0.115891624973057	0.382135839823934
chr11:66903843-66905679	128.650632219709	-0.335118271737179	0.283958423615053	0.115942439607555	0.382260370603481
chr6:143510465-143512199	118.532551612554	-0.339809547033915	0.29088278934323	0.115964708761126	0.382290769953269
chr6:151668138-151669690	98.8558532725331	0.360497882410173	0.346877712979757	0.115983017291475	0.382308107289417
chr1:221961273-221962398	103.847471917224	0.357227391916231	0.332713554245444	0.116030701041549	0.382379240541538
chr2:97589345-97591053	66.0148037067348	-0.372534951143242	0.387862335180668	0.116025156851809	0.382379240541538
chr9:6758594-6759408	76.8080667883574	0.373520820109587	0.368652245931541	0.116064200293491	0.38244661747817
chr1:246306964-246307295	12.3907847197164	-0.21594520673253	0.450445628222015	0.116111087350062	0.382558088854562
chr16:87853114-87854770	223.28872158993	0.316336557888604	0.252858930397415	0.116144910522366	0.382594377440266
chr17:37609021-37610234	66.2206225378067	-0.367057265006142	0.368489129273366	0.11614821971375	0.382594377440266
chr4:16225738-16227017	53.4925342885927	0.376874286386304	0.449602704154056	0.116204051125206	0.382735254166966
chr19:35716076-35717982	130.129811834298	-0.352357497102322	0.312191628321693	0.116296546692931	0.382953796612654
chr5:123422331-123424464	215.889798836286	0.330322622768758	0.269713604931191	0.116290484702308	0.382953796612654
chr17:32141629-32142489	33.525992219116	-0.35987912801619	0.450408284090336	0.116344298775082	0.383067983952975
chr17:43006580-43007337	70.7423075958714	0.366096921158392	0.354457220120998	0.116395763807547	0.383174515764753
chr4:113141181-113142648	42.2771229692493	-0.370429490710562	0.418414687761293	0.11640281224379	0.383174515764753
chr21:15063077-15064399	241.81526159788	-0.324961373474968	0.267906911364154	0.116439649941583	0.383209663484447
chr9:33506044-33507616	130.923408466492	-0.351451084543002	0.311562122126614	0.116430812425159	0.383209663484447
chr1:111592444-111593604	30.9650731680257	0.346603770864678	0.464523615345032	0.11645349716415	0.383212187624182
chr11:120324805-120326453	96.0476872384464	0.361085784335863	0.329969998188537	0.116521635707601	0.383350293242625
chr3:122427540-122427804	11.0305324848524	-0.223291398941897	0.453031319827761	0.116509979559249	0.383350293242625
chr6:3390163-3391329	43.2503730980908	-0.367042967138583	0.414204383370706	0.116544137615556	0.383381271022114
chr8:123447630-123448231	22.1353512959679	0.323041505313034	0.478814644616263	0.116562426631876	0.383398384757391
chr3:111070902-111071605	51.5861259418135	0.374347093839273	0.421107100257169	0.116599497916145	0.383477266552458
chr11:74397542-74397960	12.3532715485328	0.244674019362499	0.466384244002789	0.116618901027567	0.383498029341637
chr3:150238618-150239785	37.4418611078396	0.323307719468021	0.469373796889905	0.116652096475915	0.38356413809819
chr1:32393532-32395377	126.331346087727	0.348869054644235	0.303192456998639	0.116794874802854	0.383654657148981
chr1:180040340-180040884	16.2775887523998	-0.255514209439897	0.464185189375792	0.116744067526913	0.383654657148981
chr15:71447220-71448122	60.0636410568709	-0.37027341943787	0.375736267971631	0.11674017137932	0.383654657148981
chr17:12078717-12079626	18.3026430659612	0.309941950086014	0.488702376127874	0.116797008381272	0.383654657148981
chr17:35586781-35588974	414.738493549783	0.29723172694072	0.22707885616775	0.116754194357397	0.383654657148981
chr19:47623980-47624406	15.5930413043337	0.251235734480478	0.466674763177557	0.116760081243771	0.383654657148981
chr3:131361064-131362862	172.14798802585	0.348657490380538	0.300808918615032	0.116708863620009	0.383654657148981
chr4:152101920-152102762	53.3059255917269	0.366773856911613	0.420876053260221	0.116703931075812	0.383654657148981
chr6:38754988-38756602	101.10240032674	-0.351603799020603	0.32195493032229	0.11679748394415	0.383654657148981
chr3:57582976-57583326	21.8420610004802	0.331967445335048	0.47814603200434	0.116830031528596	0.383718546378171
chr19:17382604-17384223	67.4782003435194	0.374393155620759	0.387032065184127	0.116893280780195	0.383883247059451
chr2:85017342-85018425	69.8369560961749	-0.363559212837465	0.369114289220966	0.116981815952296	0.384130941711994
chr12:80044750-80045716	25.7321698165724	-0.307448683452772	0.484333662698684	0.117006149483909	0.38414557507772
chr3:45816430-45816749	29.8840128382941	0.312034746979565	0.474538347334593	0.117012496569395	0.38414557507772
chr3:17184837-17185110	11.1216438273129	-0.180864811630664	0.435970944842216	0.117060180819777	0.384256606036972
chr6:2856996-2859048	382.770098253489	0.282319540601836	0.212932006865628	0.11707254891238	0.384256606036972
chr15:77064307-77065214	27.0346084859225	0.342977742861018	0.485129694138431	0.11730092101623	0.38487681521027
chr2:190718398-190719663	67.7218164402188	-0.369637530748705	0.382447094614263	0.117299522090183	0.38487681521027
chr7:4631718-4632282	20.2557030632618	0.319259033547858	0.483778407708155	0.117295379157378	0.38487681521027
chr2:97112548-97114184	76.4654942645414	-0.359571567381799	0.353695793867092	0.117320880835173	0.384899198860924
chr1:169118603-169118945	27.4728559254638	-0.303566306591867	0.472792448847015	0.117366973385601	0.385007302572832
chr19:9673943-9675696	233.580293917386	-0.318733128088607	0.258029612251789	0.117399890180129	0.385072165540444
chr10:112951501-112953463	633.490298220812	0.268229363886833	0.197346486647541	0.117441835978885	0.385123513395277
chr4:75748648-75749197	18.2250175296644	-0.28150643935517	0.472241475174722	0.117433559013743	0.385123513395277
chr2:203759454-203759778	15.6932787137802	-0.264308242353009	0.467382823480637	0.117492660928736	0.385160846730355
chr20:32206889-32208560	155.049527634007	-0.336005661455556	0.285099170761093	0.117492209162566	0.385160846730355
chr9:114504954-114506246	42.8641380278628	-0.366480930507344	0.42984431422531	0.117484958979264	0.385160846730355
chr2:83055241-83055814	14.1949325728593	-0.226640439294781	0.454403753097016	0.117561507987205	0.385343421291244
chr6:129643974-129647304	1203.83883941631	0.301605249948195	0.232369728199179	0.117592776581482	0.385402793993475
chr6:13813178-13815193	87.636020167133	0.369480984918131	0.355671136344763	0.117638878450612	0.385510763083622
chr2:47489262-47489671	14.8716120344268	0.290980763723572	0.483665219531785	0.117700837836201	0.385670668391362
chrX:13028724-13030458	86.8558068470653	0.362426816127067	0.351648303463375	0.117715219632363	0.385674657746516
chr10:80454815-80455446	52.4276018080258	0.374821271446294	0.413845700474602	0.117761863389725	0.385784335427572
chr10:90221879-90223355	132.900952639021	0.339246864205104	0.294726898990482	0.117800843219376	0.385868884592805
chr1:246698752-246699658	38.479028419466	0.371162028209521	0.444114919398497	0.117841564288743	0.385872841060391
chr17:46224857-46226314	120.01899677174	0.347581544860027	0.310236563679449	0.117828173634286	0.385872841060391
chr5:55850505-55852054	98.4744521203623	0.354365118388533	0.319546379924759	0.117829049936225	0.385872841060391
chr1:17189696-17191724	106.322539301622	-0.34364298185593	0.30389720714873	0.117928263829372	0.38589231063597
chr1:112700150-112701457	187.061294061587	0.321361810215717	0.264743467075328	0.11797687585952	0.38589231063597
chr1:115179022-115180356	68.5255883585179	0.375521343522232	0.384065262638927	0.11793023291329	0.38589231063597
chr1:228081581-228084069	359.636201492958	0.319482704092063	0.257349023724869	0.117971333059215	0.38589231063597
chr19:2506935-2507521	50.4399370949077	0.373079548657634	0.401585255670437	0.117868128348202	0.38589231063597
chr2:55050529-55052948	648.308411552237	-0.258226092528037	0.187621691359057	0.117980851274422	0.38589231063597
chr4:119113351-119113881	21.4117094643427	-0.320056884549969	0.482892335402906	0.117935000057931	0.38589231063597
chr4:158161192-158162133	54.1402966092124	0.372264540361118	0.401392862048939	0.117968989999794	0.38589231063597
chr5:94110989-94112292	99.9769389879424	0.35738068681107	0.32383393951979	0.117941994373823	0.38589231063597
chr5:104353223-104353862	23.7835585732496	0.331412340712949	0.473213291659284	0.117992399176606	0.38589231063597
chr6:42780923-42784046	440.238318589857	0.283563720281109	0.213485325226343	0.117962395827777	0.38589231063597
chr13:40539907-40541086	65.1514730100754	-0.363780106221298	0.365815572425093	0.11801933287119	0.385937313888521
chr1:90403045-90403941	26.7751975646338	-0.347552357236087	0.465815610851733	0.118066817966207	0.385971419327555
chr10:22229219-22230704	53.9339592888584	0.375441107191489	0.417641509280687	0.118064493065168	0.385971419327555
chr19:38596096-38596938	37.439196147497	0.366529078376027	0.453480548562145	0.118069285592844	0.385971419327555
chr2:207166118-207167466	224.454227293024	0.317852695054722	0.257201292656505	0.118106734159692	0.386050763212819
chr14:68977313-68979893	156.574239963462	-0.33244346716352	0.284824936382746	0.118155205798271	0.386166116049972
chr17:58678717-58680281	110.166679427767	0.295554012262723	0.482225416094559	0.118216052325607	0.386260114652199
chr18:57819755-57820472	17.4018226194817	0.29262286103616	0.482818417241643	0.118235354447404	0.386260114652199
chr3:172138926-172139091	22.2809432368921	-0.294770902370752	0.471805099788614	0.118199504104287	0.386260114652199
chr8:143975787-143977451	155.680944297143	0.32366310224378	0.264618768218827	0.118236703696656	0.386260114652199
chr16:3165747-3166339	31.2032678667823	0.358700165036723	0.470312380705073	0.118275418086432	0.386307885288377
chr5:88784516-88786866	889.749877073076	0.283289004747668	0.214521414028388	0.118277698434541	0.386307885288377
chr19:39833602-39834238	31.7347062491326	0.358812970459285	0.458184592561365	0.118298038999871	0.386331250538315
chr17:81867238-81868985	351.446398253122	0.284149077320444	0.214719614721219	0.118312026270939	0.386333864652218
chr1:154422026-154422756	63.0673507664938	0.368477363273392	0.366022940546761	0.118333031222744	0.386341104804366
chr3:194315050-194316071	34.3299813280309	0.359774604984606	0.450740083355098	0.118340617623456	0.386341104804366
chr1:193143232-193144019	22.7169262541088	-0.321724320407501	0.473674186710793	0.118374905723643	0.386409984733767
chr20:33796179-33797652	140.315670525729	0.325530846581117	0.269603473082847	0.118395468187595	0.386434049854274
chr20:44747150-44747958	20.6036181405527	0.299617239659546	0.474737676999391	0.118517136728206	0.386788075607246
chr1:150363329-150365839	320.74088680155	0.300698339872018	0.233230161754848	0.118598379961835	0.386974236218627
chr20:31513835-31515540	283.746100713698	-0.294751632016669	0.228795544695529	0.11861380486887	0.386974236218627
chr7:116270789-116273772	402.50901871967	0.30646447656571	0.243002186307607	0.118613525280241	0.386974236218627
chr16:74479920-74481457	187.842400941044	-0.314103903459976	0.255581444241638	0.118629369798155	0.386981922611798
chr11:117178057-117179463	118.44539915475	0.336108365909264	0.287140338774718	0.118666058035548	0.387015418264214
chr2:196639401-196640564	54.3709437673517	-0.369221107102238	0.393943670448258	0.118655474320062	0.387015418264214
chr11:62543202-62546458	624.384059424558	-0.258866209039939	0.189376487864235	0.118710580048989	0.387074442258791
chr4:74618014-74619616	379.057895377281	-0.329036002828879	0.28126437578628	0.11870626655615	0.387074442258791
chr12:77943392-77943880	103.862298324824	-0.358393834849777	0.360792856247173	0.11876677880174	0.387209385132649
chr22:29821153-29821868	28.3747079093841	0.340788106310515	0.474529251238605	0.118778398613753	0.387209385132649
chr3:67624548-67625189	15.2382835515412	-0.207670760433069	0.446152540497552	0.118896021355201	0.387549703787642
chr7:21427283-21428693	86.4926551575985	0.376064213220892	0.393229354509433	0.118910818945336	0.387554818404886
chr11:130002049-130004034	911.82222941083	0.258128649019084	0.188047224413778	0.118991840170746	0.387775744325067
chr1:223952260-223953795	63.6823585995077	-0.330561024873468	0.463794874019813	0.119060782843715	0.387957263371406
chr13:20828407-20829077	22.4995005218304	0.334043398983701	0.479087135234216	0.119221578950206	0.388438011399486
chr20:51984614-51985666	55.8741107846722	-0.362738505094372	0.386697249778146	0.119262439824563	0.388497009473213
chr7:122136733-122137379	19.3682225996256	0.313001748341467	0.486528248036449	0.119266208253476	0.388497009473213
chr8:38830557-38831101	16.5096881715732	0.276973921303234	0.476265889911049	0.119284124150181	0.388512171787422
chr12:56448569-56449941	123.569390357056	-0.34582343160609	0.305688950065309	0.119313671838969	0.38852202332625
chr7:28036412-28038493	408.450112170549	0.278879127153367	0.210798622165931	0.119309130847745	0.38852202332625
chr9:135907358-135908000	53.2983721877949	0.370543329037072	0.400232627690655	0.119340634753159	0.388566634403568
chr17:63460478-63461111	28.9476960897075	-0.332408915354862	0.470077570556506	0.119434627182194	0.388829455779167
