gene  baseMean	log2FoldChange	lfcSE	pvalue	padj
VANGL1	214.280941280177	-0.443021990105506	0.15207788015374	0.000974861440785935	0.00543011055930989
ZFX	157.322917461948	0.494803095887711	0.17398829900024	0.000981632590789459	0.00546576578633317
PHIP	569.591067617744	0.377176223672189	0.125719426137155	0.000983679681833224	0.0054751003240544
DCAF7	1102.24735415951	-0.285114546751992	0.091555429615863	0.000988072207220529	0.0054974774557671
GEM	152.784050321705	0.512476635004173	0.182923761762056	0.000989624897632064	0.00550404329360725
COQ7	86.2695289271342	-0.620848611535922	0.230787357438994	0.00100018203816914	0.00556066581401374
AL139260.3	40.8756636726313	-1.00433004264597	0.417599137707175	0.00100560809818805	0.00558872943056204
LDLRAD3	173.128634775836	-0.478203547850112	0.167811402104143	0.00100677850203455	0.0055931297600806
BRD4	355.267541601285	0.370193916059843	0.1229041251077	0.00100982863630781	0.00560796564493944
OR51B4	41.7687428977921	-0.922249643997792	0.378253243373721	0.00101208843055972	0.00561840296739126
ADD1	676.626731173994	0.299652936541684	0.096625587079375	0.00101600658199417	0.00563803502224565
MCMBP	771.384565725831	-0.306657030344613	0.0996742225145298	0.00101712742918318	0.00564213533003906
BICD2	320.001742176545	0.367632423540582	0.122639864818041	0.00102292679980919	0.00567004678678475
LDHA	3569.04777014195	-0.231572321404717	0.0719690721818032	0.0010226434076807	0.00567004678678475
ITGB1	4734.56867759506	0.199417083281368	0.062950848244761	0.00102659132385294	0.00568822469465705
ACOX1	501.383328925114	0.336627348244162	0.109383927437076	0.00102979590309802	0.00570384142503334
SNHG19	166.797909338208	0.522165579529953	0.186991432078668	0.00103157442294094	0.00571155074051108
BNIPL	17.5933202802742	1.38862060317361	0.601788483509185	0.00103292619872826	0.00571475123880667
EEF1A1P6	488.268424447446	0.391102932561461	0.132511393906621	0.0010329006479261	0.00571475123880667
CNEP1R1	115.380518942383	0.559473928907877	0.203946314814623	0.00103770117309205	0.00573901974126384
SEPTIN11	927.301334005184	-0.27398811056347	0.0881369141281133	0.00104247425912671	0.00576110353753076
CFD	48.0128922093178	-0.766545176056699	0.301328822151638	0.00104220236171376	0.00576110353753076
AC091167.2	679.014997004507	0.306524228018083	0.0999648047234355	0.00104671793153613	0.00578239240263714
CCDC34	53.3277130777584	-0.762716110707577	0.300321114422103	0.00104876658658867	0.00579154393162164
SPOP	434.783736088147	0.335719309084119	0.110639966657925	0.00105046537426508	0.00579875729022561
FZD5	214.414368260879	0.465170652091623	0.162933173456674	0.00105220884356336	0.0058044209134138
RN7SL2	162.767501559906	1.73202643054368	0.816288434825428	0.0010526701615919	0.0058044209134138
NUDT21	997.571144316621	-0.281143380696625	0.0892234421575269	0.00105253724232776	0.0058044209134138
ANGEL2	170.684562054536	0.533401045574903	0.192764923314294	0.00105392239310829	0.005809157310073
Z83844.3	304.062005719327	-0.375235348244349	0.126196900270669	0.00105834118265467	0.00583133754202714
NOP14	586.903712856177	-0.299977533658318	0.0973117497518534	0.00105954107885932	0.00583577211667033
ATP1B1	774.721794209354	0.273993506510248	0.0881593470088032	0.00106255810278538	0.00584882608840884
NPC1	808.49376473708	0.333262488701293	0.110781800746544	0.00106270303420588	0.00584882608840884
HLA-K	30.557922786566	1.14827793668553	0.488526346782122	0.00106347560020968	0.00585089816249438
ZDHHC6	341.535922451587	-0.394330998785677	0.133422753176343	0.00106433405008713	0.00585344102304059
STEAP1	67.4741296269995	-0.700857708241696	0.271441509105927	0.00106739216617394	0.00586807483391194
TDG	252.519679561067	0.425717603620207	0.146538287162894	0.00106810545317098	0.00586981166452443
ADNP	758.258253782186	-0.288021379221559	0.0938015254400315	0.00107806146857609	0.00592232205794201
SRRM1	1347.09962463524	0.282428010201782	0.0915300849310029	0.00107886282846492	0.00592452107884155
DARS2	78.7795756688121	-0.653785287767052	0.24919515956248	0.00108147088833736	0.00593663618079505
GOSR2	371.625345743417	0.368974216203364	0.124463645567976	0.00108469425909046	0.00595211872038792
IGSF8	266.981048041184	0.415115128575039	0.142365243483256	0.00108862433901533	0.00597146629629949
NELFA	392.478223112273	0.348399490447697	0.115124299173468	0.00109434843349019	0.00599841004063716
ATP10D	58.8545870950273	0.784435809588293	0.312358841776823	0.00109425147462235	0.00599841004063716
LEMD1	37.9895206064663	-0.870396767154499	0.355080419846948	0.00109702351457315	0.00601084249157069
TJP2	331.501939866005	0.382262242003789	0.129701457806979	0.00110880748017328	0.00607315687694463
RC3H2	582.138761739472	0.321126993005402	0.106423454410285	0.0011112245956772	0.00608188578263936
SAT1	6347.33417697267	0.308400303771298	0.100980501197799	0.00111092871332562	0.00608188578263936
PARL	330.951880573423	0.402408878038968	0.137668590152502	0.00111305775138572	0.00608966263091479
MAN2C1	277.470825668509	0.458017221096832	0.16111704573122	0.0011170366456632	0.0061091689484401
NGRN	826.177172731014	0.293882860489533	0.0956409032042431	0.00111895801582321	0.00611741221678032
BMP2K	385.792643735823	0.375140900653125	0.127454445650676	0.0011294111467244	0.00617227578964589
SSNA1	219.344277170962	0.421653721450313	0.146100826833222	0.00113306330021095	0.00618981870000758
AL627171.4	163.365810484247	1.71471444538019	0.821100350207898	0.00113345921903063	0.00618981870000758
TRMT11	222.145318729996	-0.44834119189955	0.157109721241823	0.00113538204085179	0.00619802790371862
AC005921.4	12.7084608088997	1.8208969652982	0.819227826204755	0.00113924903175333	0.00621684030183238
CAPZB	869.486764321597	0.29307136638136	0.0970078435408188	0.0011497728270818	0.00627195133000457
NOTCH2	940.033060503792	-0.297901646876921	0.0971686153015203	0.00115216608495085	0.00628268638128235
FIP1L1	706.579785981398	0.309674820376764	0.102477186956813	0.0011534017850307	0.00628710375220422
TES	1057.35978854298	0.249835222542213	0.0799387384608349	0.0011600916544584	0.00632123715221671
SUV39H2	55.6718225440583	-0.754780464471252	0.300140641407138	0.00116221065626948	0.00633044830914924
TTK	528.027861233866	-0.399236125675584	0.137132636381782	0.00116873210623886	0.00636362354344286
SLC25A1	543.293762410378	0.338125477153496	0.112634288623242	0.00116948970376481	0.00636540232277591
IPO4	205.094485420543	-0.423756528544986	0.148612042822277	0.0011733695464317	0.00638416756533666
TWNK	432.933133544798	-0.346109861499767	0.11644063557239	0.00117777179893278	0.00640576031437226
WBP1	230.466082112122	0.43244041416828	0.150895518273627	0.00117907141397312	0.00641046850467832
FSD1	19.3436686553517	-1.14150223349253	0.499571818793987	0.00118068074959691	0.00641685652429933
UBAP1L	43.4589813769144	1.00078120170658	0.428670741107147	0.00118186858921229	0.0064184098763014
SYNM	46.6920224439532	-0.869894440632003	0.359956735740516	0.00118227005641864	0.0064184098763014
KCTD5	494.894586957164	0.353871948754096	0.118155420073486	0.00118168234389089	0.0064184098763014
NAPEPLD	16.0211380834019	-1.38007167248156	0.616466110475227	0.00118425365106793	0.00642681665450974
IL18	803.097831003166	0.344535326607841	0.116034695769823	0.00118562816027498	0.00643191303106205
CCDC117	367.68246791917	0.373839559610172	0.126839990162434	0.00118963842269085	0.00645129911159663
HAPLN3	75.0700573021823	0.751340532423432	0.3006894973794	0.00119507552783919	0.00647840576045522
SNX11	151.601351634319	0.482427644859296	0.173429774853192	0.00119668661316597	0.00648475959269544
LINC01405	73.2557582925721	-0.626753224254176	0.239940150090962	0.00120035132382623	0.00650223313368578
NAGK	80.5980828827364	0.673733309706431	0.262100642982512	0.00120261243309384	0.00651209342436299
TCOF1	831.297895835948	-0.299169355903953	0.0982396763491722	0.00120441700085023	0.00651708715624892
KCNIP2	36.2893355189885	1.04046405330431	0.449089851719446	0.00120411358678044	0.00651708715624892
AC091564.7	345.566054240048	0.39527791986255	0.136044707560396	0.00120541483160803	0.00652009809319435
RPLP2	4832.04459321413	0.304855434306668	0.100592892919164	0.00120611377635599	0.00652149074097022
RASSF5	130.220169114138	0.572855088697016	0.214475110198379	0.00121056622851455	0.00654317026257479
SECISBP2	241.449571414055	-0.451870687332832	0.160356442533262	0.00121333623083847	0.00655574352668103
CTSK	24.0332650079154	1.16585423567032	0.512060156532618	0.00121898912125849	0.00658387835438038
MND1	100.605085923037	-0.595832771642511	0.224163421238699	0.00122146655375118	0.00659484792836714
GTF3C3	685.25888131672	0.331003124827597	0.110307522969964	0.00122999575625007	0.0066384717980731
NUDT16P1	38.2019604098769	-0.916920993150686	0.387439825066591	0.00123581721010164	0.00666745501374049
TP53I3	46.6140352080621	-0.824252673807555	0.338919053086946	0.00123971198074836	0.00668358590496888
POLD3	69.2271858946894	-0.693127621440228	0.273148104885155	0.00123953028072886	0.00668358590496888
THAP3	126.458973046807	0.535385448979363	0.19736416435161	0.00124346908363208	0.00669895160591284
AC068946.1	157.770676506347	0.552662831168357	0.205528713080101	0.00124337363163241	0.00669895160591284
LINC00339	21.955147567919	-1.17126466539648	0.517316550250615	0.00124574461639517	0.00670876393488494
NDUFA11	306.237872971438	-0.367576074209342	0.125961813152073	0.0012545414467245	0.00675367574745418
CCDC58	100.91973764258	-0.601070817323213	0.229170913585736	0.00125569347683725	0.0067549541295848
EZR	30646.4158085937	0.222448835428317	0.0699231839142055	0.00125557918664577	0.0067549541295848
PLEKHH3	337.761491484423	0.37906835405304	0.129945084280453	0.00125657868674056	0.0067572553187228
RAI14	448.297140180704	-0.3184464380985	0.105106377568838	0.00126276806765373	0.0067880676475185
VARS1	1526.07150717726	-0.253100245173835	0.0824790336303482	0.00126693927684066	0.00680661333045001
HMBS	151.983532866	-0.501102191331011	0.182788717529792	0.00126713963300416	0.00680661333045001
NOL9	224.965336944326	0.424882743586367	0.149089774518081	0.00126919964778501	0.00681520072594701
PLPBP	497.355281336576	0.344669007699697	0.115927069523646	0.00126988409858449	0.00681639822103565
AP5Z1	61.4682663645434	0.710101057440516	0.28237814175921	0.00127153401193517	0.00682277530850212
UBE2V1	601.397863154703	-0.316180576913449	0.105475249452798	0.00127313376830754	0.00682887873109623
QTRT2	276.552554895213	-0.404201968774677	0.137929903195649	0.00127634359600764	0.00684361074418324
TIMM22	70.7573164601829	-0.648018186141071	0.252128821871685	0.00127856205758203	0.00685301840152456
FKBP11	66.0595942997874	0.773424413761838	0.315581547608987	0.00127994197844393	0.00685792633499227
IFITM2	661.441099395399	0.311902153411303	0.103525246776581	0.00128380136900207	0.00687611088575005
AC008764.1	248.341086071047	0.430557249214268	0.151767175656469	0.00128844634330619	0.00689848835930377
CKAP4	508.822415330439	-0.343954112822969	0.116627200576001	0.00130089922919098	0.00696263891797434
MICA	238.236058655059	0.453847766566335	0.161883419933631	0.00130343142173596	0.00697366496265251
EIF3I	1802.92547369111	0.26951226001929	0.0893297834451079	0.0013099178615372	0.0070035751595175
COQ2	70.6224041178379	-0.680227867128358	0.267321373228594	0.0013104442012528	0.0070035751595175
PET117	95.6449793634798	-0.585348433922274	0.222790617622706	0.00131043632341467	0.0070035751595175
AC138393.1	43.8697855484975	0.89027739186628	0.377186470319467	0.00131134137347858	0.0070058353595029
CNOT1	3947.53644370353	0.214282530162075	0.0689730304113797	0.00131186098058314	0.00700607751452426
ROCK2	386.959039508021	-0.360887979567203	0.123177875220602	0.00131277046182497	0.00700840088980068
PEAR1	183.018758741416	0.525332059970149	0.194426802937109	0.001314179882492	0.00701154991281991
FAM91A1	1038.84732932106	0.271166109479547	0.0881982419461542	0.00131430962013257	0.00701154991281991
TRIM27	266.414471002818	-0.385212155389742	0.131864186985041	0.00131730232190482	0.00702497830295233
BSG	3308.13014546579	0.247378825886151	0.0801575819647341	0.00131869102355321	0.00702984619268421
RHNO1	67.6774204860381	-0.683289856827774	0.270938428944851	0.00131992240897272	0.00703387223136545
NOP53	2139.09183100583	0.24162619774138	0.0782879852209166	0.0013214911948	0.0070396927261398
WDR18	227.355764337595	-0.424790485124833	0.150994011819464	0.00132921968791692	0.00707831046499955
GAPVD1	679.064580087464	0.307773820793015	0.102833399250318	0.0013312461410174	0.0070865470252645
AGER	47.2281707200543	0.92118302956765	0.396688961640333	0.00133456275296243	0.00710164300675828
YJEFN3	76.8188146836283	0.734992212793731	0.298045927311691	0.00134311042278959	0.00714455425475254
JMJD4	35.4437675764493	-0.943769452151807	0.408408270411648	0.00134553173876443	0.00715023401480727
ZNF416	10.8064758307879	-1.72862616381212	0.804894804450804	0.00134492592761846	0.00715023401480727
USP9X	1267.20719126951	0.286604696666105	0.0950783537637502	0.0013456302844005	0.00715023401480727
AC068473.5	7.09980231048082	-2.16459064617586	0.977407997577719	0.00135908607607112	0.00721913682694086
KAZN	73.5289616356513	-0.64012437590393	0.250287821421617	0.00136200119451156	0.00723202072082129
HSP90B2P	42.8456302065468	0.863846818111072	0.36615075880453	0.00136564075524772	0.00724874065271983
TLN1	1648.78441909367	0.251767781427709	0.082427375925341	0.00137315320605251	0.00728599826142516
COX15	426.855837297136	-0.330934972010571	0.112164396543499	0.0013736495060818	0.00728601454356923
SRSF8	89.2518470495822	-0.604646605028993	0.233337776461138	0.00138033451788589	0.0073188447588695
TIAL1	1066.54220401162	0.288073965131501	0.0955735009635207	0.00138366356025001	0.00733301009247458
SH3KBP1	826.992914448877	-0.325774788247813	0.109543131147979	0.00138399892619951	0.00733301009247458
OGFR	560.061070212731	0.30420956804127	0.101555513713516	0.00138725066675994	0.00734760374663961
IER2	1284.07788720462	0.239725774115455	0.0781417071952745	0.00139080069654329	0.00736376626857974
AC015802.6	33.9739883628666	-0.927199421482153	0.398462831322971	0.00139543126405667	0.00738563619944289
LDAH	91.5726435247921	-0.576610394353965	0.220208359956157	0.00140057544121727	0.00740965444281117
RPS6KA5	196.247384786489	-0.439008625954214	0.156942276068931	0.00140097243831381	0.00740965444281117
AC118553.2	295.763362474697	0.3775721810173	0.130683351688936	0.00140253365048869	0.00740995246245311
STXBP3	254.846725505062	0.406562298851268	0.143031588309965	0.00140208481411824	0.00740995246245311
PSMD6	368.453995871515	0.358319564015529	0.122892337197156	0.00140159949371781	0.00740995246245311
FAM193A	183.896902576078	0.526801915277243	0.197121340170862	0.00140401325769219	0.00741246742052501
FAM76B	120.691139133815	0.571254281865845	0.217608072170709	0.00140369396548689	0.00741246742052501
TKT	5279.24698679349	0.24188572541243	0.0778995625791168	0.00140884267732677	0.00743530690584891
SDF4	857.807034261069	0.280582204484566	0.093512508508338	0.0014157061048824	0.00746886092190101
PUM1	889.956917176928	0.268050593386742	0.088614348860736	0.00142012645242309	0.00748950658878754
AP001931.2	2429.5120010878	0.228235091682848	0.0736883941893491	0.00142192928420577	0.00749633811073792
MED29	286.603496190838	0.386798662026703	0.134134463185541	0.00142628862989305	0.00751663775982168
PRKRA	415.429917463165	0.336529435697289	0.115009288126277	0.00143068380855214	0.00753711170468336
NAXE	350.209583053582	-0.360353591712388	0.124305845446892	0.00143493236604603	0.0075567988988349
UBE2E1	286.931729634908	-0.411589455376297	0.144325853139434	0.00143615067931975	0.00756051954202113
CTBP1-DT	12.7786960325238	-1.57101825463236	0.736969524706114	0.00144078039949347	0.00758219026053352
ZNF469	34.03568122988	-0.93314561601858	0.406178768638425	0.00144168171174247	0.00758423156903836
GPN2	214.377698459085	0.436521111104164	0.1572572680975	0.00144445224291399	0.00759610129310269
FAM160A2	230.9952907631	0.422279237685626	0.15049990965348	0.00144647691870663	0.007604041652361
S100A5	20.9280267980489	1.25387233530017	0.575355280370244	0.00144817835875208	0.00760486694471584
LINC00431	10.4375770308289	-1.77295660198815	0.816130326578468	0.00144814864064921	0.00760486694471584
NOSIP	647.25256909324	0.35883920220159	0.123988280892192	0.00144770679628686	0.00760486694471584
PATJ	689.66787743601	0.289238476349083	0.0964037549547368	0.00145136376087237	0.00761888609651979
PHB	1237.52328702841	-0.268000842645908	0.0890546909868078	0.0014522456165922	0.00762080719300179
ALDH7A1	413.017632620021	-0.329773982670948	0.111856285293479	0.00145412622541859	0.00762796612282791
LRRC42	353.518397505865	0.378331648760873	0.131992277910828	0.00145807964988487	0.00764483751188467
SNORD86	46.0494068732913	-0.82106912663379	0.348079794576787	0.00145837747823524	0.00764483751188467
ZNF618	115.133200906387	-0.610207751994847	0.237934956178701	0.00146014965610141	0.0076486988368546
C16orf74	43.4435005125598	-0.787868654504844	0.332831601070499	0.00145984882914613	0.0076486988368546
ERGIC2	291.817919096197	-0.418598340279238	0.148444200364647	0.00146269754861763	0.00765932938255216
RNF166	176.574107936078	0.44626883612695	0.16079581405528	0.0014636344764083	0.00766151966176589
TRAM2	254.637176503211	-0.397086567944579	0.139926068177079	0.00146737930364101	0.00767840137208114
CENPX	191.656780593977	-0.427758546288771	0.15331129599231	0.00147505057113629	0.00771580985723272
RFX5	237.633741230025	-0.409748227786766	0.143106174770673	0.00147851785547901	0.0077312091189862
PBRM1	452.096587207147	0.362358216344709	0.12413023718065	0.0014813502616868	0.00774327886257517
DECR1	118.13166613387	-0.548733207428007	0.208559965206617	0.00148454470258881	0.00775174773652948
WDR11	460.69586972859	0.451669022150439	0.165980252845677	0.00148433318557019	0.00775174773652948
CEP83	133.313473854796	-0.503013096996712	0.186820265915382	0.00148353723490837	0.00775174773652948
SP100	302.956381760622	0.411345337392273	0.145860265853469	0.00148677289187925	0.00776063927874213
CCT2	1828.18677930928	-0.27048646082635	0.0907452395961293	0.00149260360703268	0.00778832231829275
PAN2	274.782378237608	0.476881180818537	0.175571545648418	0.00150490324644791	0.00784972837448039
PSME2	500.939601827327	0.325875954093029	0.110147255639109	0.00150740202306202	0.00785998682833466
CCT4	3679.11116104843	0.23372533665373	0.0765247276320809	0.00150797333059317	0.00786019126306364
DVL3	429.443994664824	0.343822943020884	0.118360384673665	0.00152245944612628	0.00793010258750968
XXYLT1	38.1238537812312	-0.839194931957897	0.359695204180284	0.00152229336822887	0.00793010258750968
KLF3	552.669585080884	0.33924501253549	0.116508923887213	0.00152499279589487	0.00793621875207719
LIPA	393.925434102193	0.341596096374666	0.117628002704266	0.00152484149456565	0.00793621875207719
PHF21A	229.043914532412	0.416349485729309	0.148473747840844	0.00152578264662193	0.00793621875207719
DCTN5	580.295557803222	0.306536489250801	0.103520181876807	0.00152557452181772	0.00793621875207719
CSTF2T	129.82503192319	-0.524411920587697	0.197063538097487	0.00153325954982773	0.00797230203099447
P4HTM	220.612582792859	-0.420706449653184	0.152122601694328	0.00153900830850633	0.00799163723919509
EIF4A2	5668.10010173046	0.213883901510846	0.0697066932547085	0.00153968315615687	0.00799163723919509
PDAP1	953.799550136748	-0.272483907727364	0.0911163398642042	0.00153922118023624	0.00799163723919509
CPT1A	296.422207613019	-0.386498317425536	0.135303314760753	0.00153768653532236	0.00799163723919509
PGRMC1	441.39779396777	-0.328335766851052	0.112546849704387	0.00153944547666038	0.00799163723919509
PXMP4	39.4208541193583	-0.834582345507353	0.356454223020823	0.00154065449898118	0.00799387012959254
CDKN2C	16.2188058355383	-1.29681690582161	0.61718363522047	0.00154985416163862	0.00803878008276886
EMC2	214.731070777027	-0.446747535430813	0.16304453820993	0.00155788105235168	0.00807757771335173
MOB2	109.129710346248	0.526090465508678	0.199049463802105	0.0015613574667033	0.00808992371032659
HAUS5	77.8205870939965	-0.600073857511857	0.235353612317114	0.00156094558420197	0.00808992371032659
BCL2L1	2159.10663901797	-0.239476713790777	0.0800851611417396	0.00156356310541386	0.00809851128792902
SIAH2	265.85548890501	0.391325325173456	0.138022168172971	0.00156564186624574	0.00810075714472229
CNTLN	30.1376779403138	-0.944080464897732	0.418724034722215	0.0015653274138053	0.00810075714472229
PFKM	677.555092546344	-0.30298632077132	0.102584697251435	0.00156559988425535	0.00810075714472229
FUT3	31.7635227852322	0.981072666777597	0.436549095811271	0.00156716796043843	0.00810581411470467
POLR1D	720.655889392606	0.295017274667024	0.100567774588805	0.00156813907350084	0.00810799803771592
CCDC112	267.624753672174	-0.436532730833118	0.15690325521084	0.00157586769287195	0.00814510761340253
TBC1D3L	32.9611450290401	0.968806163199397	0.430015213871386	0.00157733391971296	0.00814983443931437
SNORA8	105.80234827564	0.719230564668885	0.297846500372414	0.00157945280947388	0.0081579289865553
HES4	274.427138376816	0.382915343188032	0.134964502442205	0.00158009891697537	0.00815841356223704
HNRNPA1	7910.70507942349	-0.208032799180885	0.0679437833032778	0.00158467991568086	0.00817920744739261
VGF	315.007950583945	0.410696309934672	0.146261749775933	0.00158780834225148	0.00819249208233981
PPP1CB	1797.40030355485	0.288661570058838	0.0964084297200412	0.00159316525264318	0.00821726156146826
KDM6A	291.592417379343	0.385980309284401	0.13673685517485	0.00159482705336265	0.00822296168665725
ENTPD1-AS1	152.399837701635	-0.489312749687365	0.183074525448031	0.00159897689747695	0.00824148176187352
CEP85L	86.9246166085617	0.664296761841046	0.269354548002939	0.00160551931407264	0.00827231646581129
EVI5	200.519616318151	0.450302868513309	0.164649864842378	0.00161284642063429	0.00830717131297409
CBX6	1008.03207821834	-0.268990710598923	0.0881631893347464	0.00161364511919368	0.00830838818429038
MAFG-DT	10.1430896065503	-1.62247835041296	0.786637089258138	0.00161469263728139	0.00831088489126158
ZBED4	275.704257004481	-0.384057262362916	0.13297175060607	0.00161916316204413	0.00833099206886657
F11R	1602.67570672268	0.25454619550464	0.0859947170638738	0.00161998598331879	0.0083314165879142
EHF	335.583377331082	-0.388121839916468	0.138092631062189	0.00162037367025978	0.0083314165879142
ITPRIPL1	43.4676462005452	-0.839704891456824	0.366632782470657	0.00162718863708934	0.00836354577142786
PTPRH	180.669693863653	0.438454147465819	0.161129151765295	0.00163148994544551	0.00838273720838996
PLCH1	40.5381657118538	-0.860306965865867	0.374311319251512	0.00164034362205171	0.00842529763037129
ADCK2	54.5131488909835	-0.71222648958115	0.294891362963664	0.0016421255803537	0.00843151862112787
RAD51D	39.5332652922647	-0.889628158614822	0.39300822572639	0.00164963352203502	0.00846712522150845
SCARA3	117.193845787632	-0.541431025720172	0.208687370762605	0.00165717665320592	0.00850288764194437
DANCR	91.697456889066	-0.573506971469492	0.224538243611046	0.00166251659729778	0.0085243648647285
BEX2	121.039814468011	-0.52793283798179	0.201354596374987	0.00166210193336926	0.0085243648647285
CDHR3	14.6005312810113	-1.54138906794056	0.751827038983697	0.00166356731801394	0.00852679265152741
SYNRG	249.301257549177	0.399316597676904	0.144395133961587	0.00166607559442152	0.00853668702074044
NDUFAF3	135.646157429849	-0.514603134882748	0.195569745818311	0.0016668168802672	0.00853752390960714
TIGD5	23.3038116236985	-1.0349941021183	0.476196915605654	0.00167506997752369	0.00857682277572963
RPS15	3557.62081914158	0.252508109290891	0.0845689067826569	0.001676086962834	0.00857905634614824
SLC16A1	973.161025010452	-0.261583868930051	0.0878626187596663	0.00168639624802345	0.00862883456037495
AL137127.1	90.582890511035	0.623290062988151	0.249917313749841	0.00170095437317337	0.00870031094200727
SOX12	198.816122147465	-0.424943187427842	0.15325696113553	0.00170629736683564	0.00872461914257392
AC010422.5	256.624497761411	0.377425081002764	0.133955736311521	0.0017152619388571	0.00876742192415123
PCYOX1L	79.5519812906273	-0.612780592292708	0.244770107930245	0.00172043633938707	0.00879082864248555
TXNDC15	66.4696360562434	-0.643965059160437	0.262986634461304	0.00172703008594132	0.00881841978206885
GPRC5A	7364.7609306955	0.245211032880288	0.0818530425090747	0.00172663005321269	0.00881841978206885
MTR	277.999248397501	-0.376534640585761	0.134176754008065	0.00172906434018728	0.00882575619669886
LSM4	1118.80006248599	-0.264330580722188	0.0890608724694771	0.00173399350451254	0.00884785908416554
PODXL2	24.5454043169969	-1.0384152346218	0.482843558216579	0.00173622361530936	0.00885312228006553
RAC2	427.107031543473	0.330138042563714	0.114523943392496	0.00173580486192942	0.00885312228006553
DUSP3	198.722603367541	0.441609379361537	0.162381130224547	0.00174420459805047	0.0088907489035202
SUMO2	2878.2326127753	0.245179323145975	0.0819359999106763	0.00174531428116362	0.00889333651650536
FRAS1	1522.45814682975	0.268858641662932	0.0902228079438429	0.00174620494611123	0.00889480671170866
HTRA2	142.39628520247	0.476871143766121	0.178804055338104	0.00174812151011933	0.00890149980954249
TEDC1	37.8000592378155	-0.859749261766551	0.382312699555908	0.00175214529625149	0.00891891465066403
CCT5	2075.93325305814	-0.22350127063703	0.0748174921901849	0.00175631974726783	0.00893598455029154
USP6NL	197.464353486575	-0.431655901633886	0.157780258608626	0.00175707902218642	0.00893598455029154
FTH1	17967.0448569341	0.259673144444293	0.0873698481684583	0.00175731350653919	0.00893598455029154
ZDHHC17	272.110471889951	0.405577636660659	0.14679935070874	0.00176808305132378	0.00898765410672914
HOXA1	33.6403302417329	0.894261225263833	0.39796435483881	0.00177744573427467	0.00903031736356935
VAMP2	304.594576504335	0.373733313017786	0.132984030550901	0.00177769854408744	0.00903031736356935
TAF10	279.073888799613	0.419723250701728	0.153074049437206	0.00178129315773826	0.0090454666641834
MAP2K7	521.4130399543	0.301922544245527	0.103671454249496	0.0017833269170271	0.00905268220560974
CPSF3	327.946660652259	-0.362882367294687	0.128939398479876	0.00178838649453381	0.00907213093999086
ECI1	393.209451411915	-0.332579543242962	0.116197940514127	0.00178786561054776	0.00907213093999086
SERTAD2	1728.43029803948	0.260654538120596	0.0882906662035383	0.00178940640326048	0.00907418859902637
TOR1AIP2	1101.99632232602	0.24827244270087	0.0845765061813769	0.00179149845510708	0.00908167988292441
NEBL	87.2147916639029	-0.60877607947796	0.242548990216864	0.00179528699599033	0.00909776312341997
REX1BD	65.2030473299238	-0.67567749578367	0.280827980075225	0.00179875936678568	0.00911223366466323
FAT1	7197.61600210411	-0.289743047389426	0.0987517208125144	0.00180102010070134	0.00912055842562912
ZNF280D	139.345367551047	-0.513747805128796	0.197466348199016	0.00180193128830415	0.00912204557602085
SMAD1	100.007103241769	-0.607487971901467	0.244126249307864	0.00180313077476242	0.00912499068338144
TMEM201	77.6271492618585	-0.667357941184323	0.277076364975561	0.00180869396602332	0.00915000933770428
AL591806.4	982.613934319628	0.268939100752049	0.0911523249186267	0.00180989299262411	0.00915294052962801
RNASEK	432.054712287238	0.361137514492394	0.127771030042679	0.00181359695459359	0.00916853326942388
UBE2Q1	368.779116013039	0.346067239436067	0.121808052193072	0.00181430675507191	0.00916898371054474
ARHGEF12	1645.30056042686	0.238369449247454	0.0798379221695552	0.00181638468118809	0.00917634559182987
TUT7	484.839652964808	0.354118920440716	0.124567299712156	0.00181848580744942	0.00918151627967412
SLC25A25	169.666138661607	0.457883393437527	0.170212767373222	0.00181865127500179	0.00918151627967412
CNOT4	193.632859425398	0.447154948278059	0.167157725267067	0.00182139295426705	0.0091922161668715
SAMD13	33.1677492748834	-0.898003196101832	0.407969667070999	0.00182802266982871	0.00922252420720962
PRPS1	338.474896323858	-0.34771957423071	0.120772037434525	0.00182899617085843	0.00922428522906134
CHFR	57.8455932665681	0.682296098105325	0.284617909035387	0.00184434385793518	0.00929851449468206
COPS2	1240.68866079929	0.346136228568638	0.122264802188452	0.00184760736107988	0.0093117898116247
DBF4B	63.1828309436296	-0.69348379947263	0.291251022109272	0.0018521303806801	0.00933140176787397
REST	423.396282337788	0.346315205905268	0.122767155645953	0.00185585357305934	0.00934697203587884
JDP2	127.772759464493	0.486073367177289	0.184423253684962	0.00186319854239052	0.00938076648540996
ARMC7	195.201849947797	0.444896501932678	0.16578069748396	0.00187388949789968	0.00943137842009338
RSBN1	244.045344919522	0.416069926752402	0.152605783945662	0.00189419064431641	0.00953030796929225
SAP25	14.5890746321212	1.33722662924989	0.658743316259273	0.00189652383345715	0.00953879811638713
FRZB	18.1734639962503	1.28826744213456	0.62795294905676	0.00190316679306725	0.00956895162259679
FSCN1	1826.39939454543	0.241656901900223	0.0818634107986736	0.00190702821910367	0.00958510406689329
IDH3A	374.309936629964	-0.337510786088264	0.117600745459606	0.00191015261262174	0.00959754231076477
AL157935.3	349.94768526674	0.344738939660799	0.121533922708434	0.00191312968008404	0.00960923210955508
AC026954.2	234.602595788954	0.380370817693178	0.136786563160815	0.00191505162954351	0.00961561613583166
