roadmap_category	roadmap_tissue	roadmap_tissue_file_size	overlaps	odds_ratio	fishers_two_tail	fishers_left_tail	fishers_right_tail	giggle_score
14_ReprPCWk	Duodenum_Smooth_Muscle.14_ReprPCWk	23829	54	1.2100971822171771	0.22287528245843966	0.90064297264441916	0.12701731802833865	0.17936310812065053
14_ReprPCWk	Ovary.14_ReprPCWk	24327	74	1.1884593909374375	0.19139044608804541	0.91217128603854346	0.10947896084312502	0.17886835648144167
14_ReprPCWk	CD4pp_CD25pp_CD127__Treg_Primary_Cells.14_ReprPCWk	30031	93	1.1731105303570575	0.1776486977416276	0.91815987934513312	0.10025607996485778	0.17285509472269153
14_ReprPCWk	Left_Ventricle.14_ReprPCWk	35220	99	1.1686726285110518	0.17215939760236608	0.9191036162869534	0.098621563172069244	0.17181690914412098
14_ReprPCWk	K562_Leukemia.14_ReprPCWk	33034	101	1.1590124582364567	0.19584702258840785	0.90929773025166861	0.10974955667160284	0.1507480963943444
14_ReprPCWk	Fetal_Lung.14_ReprPCWk	37854	74	1.1711030654364425	0.24241178455911333	0.89233828209740083	0.13254887730103449	0.14024054103881362
14_ReprPCWk	Penis_Foreskin_Melanocyte_Primary_Cells_skin01.14_ReprPCWk	51542	109	1.1516844016143022	0.21183251140642198	0.90720658952055773	0.11146596354339772	0.1373259219868745
14_ReprPCWk	Sigmoid_Colon.14_ReprPCWk	35447	118	1.1447052574862144	0.20892663265018712	0.90507970451342706	0.11323021084660826	0.13258500778156197
14_ReprPCWk	Rectal_Smooth_Muscle.14_ReprPCWk	17638	43	1.1904227833795415	0.31367747313606806	0.85252756886755032	0.18757723980748789	0.12662137273105713
14_ReprPCWk	CD3_Primary_Cells_Cord_BI.14_ReprPCWk	33429	100	1.1486092597529547	0.23689917842191378	0.89417241117986887	0.12712154274560383	0.12501730116543124
14_ReprPCWk	Fetal_Intestine_Large.14_ReprPCWk	34913	89	1.1506624029237094	0.25955131176422756	0.88486087288191105	0.1389482050223178	0.11859907031747936
14_ReprPCWk	iPS_DF_19.11_Cell_Line.14_ReprPCWk	14096	15	1.2812406084163033	0.47351374935563592	0.80535606294748271	0.27660874204786375	0.11608204845979167
14_ReprPCWk	A549_EtOH_0.02pct_Lung_Carcinoma.14_ReprPCWk	40473	113	1.1373439906636327	0.24188162252581693	0.88972960028841524	0.13096998901646229	0.11444563139093935
14_ReprPCWk	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.14_ReprPCWk	49144	109	1.1233481978306989	0.30690932089055012	0.86197086469851687	0.16242348870317097	0.086082366677309749
14_ReprPCWk	Brain_Cingulate_Gyrus.14_ReprPCWk	27213	68	1.1259937703807672	0.42547792004221658	0.81332844737435631	0.22321076995688672	0.063535824485091395
14_ReprPCWk	CD4_Naive_Primary_Cells.14_ReprPCWk	14319	31	1.1524073298028272	0.50006412940826365	0.76200672168017905	0.29931162122568684	0.061594613171215569
14_ReprPCWk	Fetal_Heart.14_ReprPCWk	25065	57	1.1164428805629973	0.47396459137665445	0.77486171954948339	0.26911544259325462	0.05152703839768558
14_ReprPCWk	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived.14_ReprPCWk	28694	64	1.1052182175095289	0.49869693038310269	0.76570918628922462	0.27668647590634216	0.043611606804000227
14_ReprPCWk	Placenta_Amnion.14_ReprPCWk	12988	29	1.1387198121095863	0.61949910784617994	0.73427058356309614	0.33224411739461255	0.038974239152626444
14_ReprPCWk	Brain_Mid_Frontal_Lobe.14_ReprPCWk	21747	51	1.1085383336106469	0.54725742628632302	0.74697718020970693	0.30211180439803804	0.038920076437576022
14_ReprPCWk	CD19_Primary_Cells_Peripheral_UW.14_ReprPCWk	29187	64	1.0893163952883815	0.59028250322548505	0.73103154197544787	0.31414800462384195	0.028256484161672325
14_ReprPCWk	Duodenum_Mucosa.14_ReprPCWk	27268	67	1.0851649637033063	0.59852505560409485	0.72612829671672757	0.3184283653201074	0.026285196788613323
14_ReprPCWk	Esophagus.14_ReprPCWk	19004	36	1.1002231381609362	0.6594214841957408	0.69411219414578808	0.36876777424059814	0.024918629431815242
14_ReprPCWk	Fetal_Muscle_Trunk.14_ReprPCWk	57541	98	1.0730592540469619	0.5801260517426741	0.73322419139769872	0.30372778184538219	0.024056808774383898
14_ReprPCWk	Colonic_Mucosa.14_ReprPCWk	18058	39	1.0885766226549536	0.67302613188527815	0.67981501816294204	0.38156124967948556	0.021056279771623114
14_ReprPCWk	Brain_Substantia_Nigra.14_ReprPCWk	20344	46	1.0830811032670276	0.69593085410972821	0.68425768673502822	0.37210598864678215	0.018127141575558834
14_ReprPCWk	Pancreatic_Islets.14_ReprPCWk	26341	77	1.0449074287843623	0.76117370994379831	0.63074899563630987	0.41559065597538256	0.0075109815296417515
14_ReprPCWk	Monocytes_CD14pp_RO01746.14_ReprPCWk	37282	61	1.0482173495742568	0.78691344313100664	0.62403562864755827	0.42774059490480455	0.0070705027503951061
14_ReprPCWk	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.14_ReprPCWk	59019	96	1.0424427483106666	0.78253834437740894	0.63822258655701172	0.40351521172651728	0.0063862707390890962
14_ReprPCWk	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells.14_ReprPCWk	61557	111	1.0353394588146276	0.79578710771457062	0.6233543142457578	0.41626588680606617	0.0049704587390282049
14_ReprPCWk	HUES64_Cell_Line.14_ReprPCWk	23059	25	1.0489152254954051	0.91861773410170701	0.56962482862253982	0.51117243839498397	0.0025399398436170671
14_ReprPCWk	CD19_Primary_Cells_Cord_BI.14_ReprPCWk	34833	89	1.0276167924750452	0.8649168657032217	0.58451047991142066	0.45997180853615168	0.0024770568490920166
14_ReprPCWk	iPS_20b_Cell_Line.14_ReprPCWk	26670	31	1.0413950568411288	0.9265756335443217	0.56669255487989542	0.50618462376815218	0.0019380471864091053
14_ReprPCWk	Colon_Smooth_Muscle.14_ReprPCWk	15102	28	1.0391223370327849	0.92323876538461282	0.55694775235534029	0.51966338491068998	0.0019204064832480286
14_ReprPCWk	CD15_Primary_Cells.14_ReprPCWk	31652	64	1.0281714104668325	0.89559975311512405	0.57049553242530256	0.48130194987407565	0.0019193106751510833
14_ReprPCWk	Mobilized_CD34_Primary_Cells_Male.14_ReprPCWk	44181	69	1.0262163322811564	0.89915002105213978	0.56810588930265949	0.48196124984762409	0.001723671337201172
14_ReprPCWk	Aorta.14_ReprPCWk	23744	44	1.0336987942260334	0.93771950830706158	0.56729516637589382	0.49440793843417806	0.001335356001885764
14_ReprPCWk	Fetal_Stomach.14_ReprPCWk	51302	80	1.0142348914775363	0.95292841218447923	0.53556598259735744	0.51149213064702489	0.00042699890926223705
14_ReprPCWk	Rectal_Mucosa.Donor_29.14_ReprPCWk	25167	64	1.0161713344908578	1	0.53496520525800074	0.51707515723915474	-0
14_ReprPCWk	Pancreas.14_ReprPCWk	3808	4	1.2106567261991226	1	0.60375035220635168	0.59182527565037604	-0
14_ReprPCWk	Fetal_Kidney.14_ReprPCWk	26473	49	1.0037391211193873	1	0.49335030349722118	0.56510481463869949	-0
14_ReprPCWk	Brain_Inferior_Temporal_Lobe.14_ReprPCWk	24755	53	1.0063135231738236	1	0.50174502800548576	0.5547681519369844	-0
14_ReprPCWk	CD4pp_CD25__CD45RApp_Naive_Primary_Cells.14_ReprPCWk	20686	45	0.9920756734599544	0.93946697905564719	0.46153177024802014	0.59852447669174064	-0.00031126386251213556
14_ReprPCWk	H1_Derived_Mesenchymal_Stem_Cells.14_ReprPCWk	41010	76	0.98316369730080611	0.85787301178960284	0.43115247578654249	0.61552503374681218	-0.0016308999398687229
14_ReprPCWk	Mobilized_CD34_Primary_Cells_Female.14_ReprPCWk	34374	60	0.98236732924514325	0.84258451075101579	0.43220379207855647	0.6196385076428749	-0.0019091684461469909
14_ReprPCWk	HeLa_S3_Cervical_Carcinoma.14_ReprPCWk	31841	87	0.9730002526084941	0.77914742495142971	0.39314250002211537	0.64966429351862082	-0.0042797144918023324
14_ReprPCWk	H9_Cell_Line.14_ReprPCWk	14160	13	0.93185893285656041	0.69614373709397839	0.36301547542438499	0.7334125964626268	-0.016015848881768937
14_ReprPCWk	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells.14_ReprPCWk	32260	88	0.94771901833665628	0.61877090497331601	0.30576222263422841	0.73244847080285165	-0.016149909975122422
14_ReprPCWk	Adipose_Nuclei.14_ReprPCWk	42059	76	0.93788136746009809	0.55810139397644044	0.28433447893455614	0.75476514933719283	-0.023434773763581127
14_ReprPCWk	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells.14_ReprPCWk	18784	30	0.91195489713381384	0.59681570747116816	0.28605785374008619	0.7726331471195872	-0.029805540973150592
14_ReprPCWk	CD8_Naive_Primary_Cells.14_ReprPCWk	23446	58	0.91892018937929221	0.51239604746241067	0.25184975720380835	0.78909946575012623	-0.035424765047491382
14_ReprPCWk	GM12878_Lymphoblastoid.14_ReprPCWk	28612	70	0.91604761906636423	0.4698733317331096	0.22805986441845447	0.80754624833682717	-0.041496232900691235
14_ReprPCWk	CD14_Primary_Cells.14_ReprPCWk	31282	41	0.90339019906504958	0.49397119872381463	0.24314048243791475	0.80336038802006365	-0.044896857909761909
14_ReprPCWk	Rectal_Mucosa.Donor_31.14_ReprPCWk	22614	51	0.90131781409850831	0.44896639820450044	0.21931984985883466	0.82038850889681865	-0.052130429315028191
14_ReprPCWk	Stomach_Mucosa.14_ReprPCWk	28098	50	0.90108527874813915	0.44522801775413259	0.22048873397874027	0.81968260525437033	-0.052805557903391295
14_ReprPCWk	Penis_Foreskin_Melanocyte_Primary_Cells_skin03.14_ReprPCWk	48890	111	0.90939618189028393	0.32290338917972613	0.16766648109211978	0.85650142779231981	-0.067266453596976529
14_ReprPCWk	HUES48_Cell_Line.14_ReprPCWk	23378	23	0.85802092648113037	0.43818260646956948	0.20616151371264132	0.84728866115590062	-0.079163849336049886
14_ReprPCWk	CD56_Primary_Cells.14_ReprPCWk	30908	61	0.88132549881734112	0.31397172564128295	0.15703678623704397	0.87233166357456318	-0.091693283190626966
14_ReprPCWk	Brain_Hippocampus_Middle.14_ReprPCWk	27481	51	0.87060317640166751	0.3091556151094363	0.15280524572220828	0.87820963219699585	-0.10192012131399262
14_ReprPCWk	CD4_Memory_Primary_Cells.14_ReprPCWk	15286	27	0.84669542499544326	0.37073065389973088	0.17243595916505429	0.87166977090041084	-0.10346259122296438
14_ReprPCWk	Fetal_Intestine_Small.14_ReprPCWk	29884	52	0.86860941432421301	0.28335301539834188	0.146971560611689	0.88293926602540841	-0.11129821348215544
14_ReprPCWk	HSMM_Skeletal_Muscle_Myoblasts.14_ReprPCWk	33106	75	0.8741084467233009	0.25110987087598925	0.12202020537737522	0.90044593751194844	-0.11649593074268839
14_ReprPCWk	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM.14_ReprPCWk	60784	126	0.88850170625958225	0.20721504040106554	0.10467611020722275	0.91170590468767518	-0.11658677698732939
14_ReprPCWk	iPS_15b_Cell_Line.14_ReprPCWk	30362	30	0.84537537588091327	0.30812113985851785	0.15983396923095331	0.88011120465212834	-0.12390119002949149
14_ReprPCWk	NH_A_Astrocytes.14_ReprPCWk	35032	59	0.85942206741842841	0.230056300172034	0.11745008077185235	0.90659789524908994	-0.13947834479785564
14_ReprPCWk	Peripheral_Blood_Mononuclear_Primary_Cells.14_ReprPCWk	30557	67	0.85381993953047708	0.18945704436853835	0.095944431646044319	0.92362114617779024	-0.16472483079974703
14_ReprPCWk	Lung.14_ReprPCWk	20884	26	0.81385219124324537	0.2461484899149821	0.12619858826744188	0.90929646974630252	-0.18091263468313415
14_ReprPCWk	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02.14_ReprPCWk	45151	78	0.84233383133594442	0.13317834775593343	0.06571504381307941	0.94791806880725543	-0.21673418433598032
14_ReprPCWk	iPS_DF_6.9_Cell_Line.14_ReprPCWk	14132	10	0.73773240944932739	0.23771929214425457	0.12542124326552335	0.92583290624942994	-0.27380194547725371
14_ReprPCWk	Breast_Myoepithelial_Cells.14_ReprPCWk	48736	70	0.8136879488050297	0.084783609330003438	0.041341572269474421	0.96833802161104511	-0.31877627338809761
14_ReprPCWk	CD34_Cultured_Cells.14_ReprPCWk	31733	65	0.80815485386168195	0.086149951963522097	0.041116689113160519	0.96880012988910031	-0.32719222373050258
14_ReprPCWk	ES_WA7_Cell_Line.14_ReprPCWk	31704	42	0.76181761302091022	0.069163445436374222	0.032174098769145858	0.9773310983574863	-0.45532806870108635
14_ReprPCWk	Dnd41_TCell_Leukemia.14_ReprPCWk	33233	101	0.8052519873514713	0.033988877506894665	0.017168833543874126	0.98678846760167328	-0.4589392941495073
14_ReprPCWk	CD34_Primary_Cells.14_ReprPCWk	31380	57	0.76213765802579492	0.037536123088172292	0.017685452319555039	0.98732893517802813	-0.55863976356609569
14_ReprPCWk	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03.14_ReprPCWk	41827	66	0.7621572456744109	0.025100330863350305	0.012574616636392955	0.99093078528444419	-0.62706866889167195
14_ReprPCWk	H1_BMP4_Derived_Trophoblast_Cultured_Cells.14_ReprPCWk	16641	11	0.62502658412738665	0.06252260300039757	0.033180149080671125	0.98265689664559148	-0.81629957176031662
14_ReprPCWk	Right_Atrium.14_ReprPCWk	19743	34	0.68438480968698534	0.018847386049386675	0.0088381821737560935	0.99440940908403282	-0.94364521806421689
14_ReprPCWk	Breast_vHMEC.14_ReprPCWk	35690	48	0.69891122844685727	0.0091591381400264557	0.0046848902790636206	0.99692018114895174	-1.0533519981949843
14_ReprPCWk	Gastric.14_ReprPCWk	4346	1	0.40847309519165781	0.10367841423922262	0.044639892713014538	0.99243719750787504	-1.2714226058153808
14_ReprPCWk	H1_Derived_Neuronal_Progenitor_Cultured_Cells.14_ReprPCWk	9153	3	0.45641314760524077	0.057190984621696288	0.025693470721001571	0.99229258853225617	-1.4061928873555288
14_ReprPCWk	Fetal_Placenta.14_ReprPCWk	36465	40	0.65564280305098854	0.0048483062700008067	0.0021958575032202554	0.99865105185603662	-1.4095174420864944
14_ReprPCWk	HUES6_Cell_Line.14_ReprPCWk	31214	24	0.59860457176394422	0.0047727303353388432	0.0025586502949418281	0.99860084070549387	-1.7184664272475278
14_ReprPCWk	ES_I3_Cell_Line.14_ReprPCWk	26069	17	0.56337646562098531	0.0060817566712911616	0.0033141174631085739	0.99833557004467395	-1.8344445733438547
14_ReprPCWk	hESC_Derived_CD184pp_Endoderm_Cultured_Cells.14_ReprPCWk	37084	28	0.59105618994438913	0.0021066903681476449	0.0010570720240476985	0.9994222775623212	-2.0304043016360717
14_ReprPCWk	H1_BMP4_Derived_Mesendoderm_Cultured_Cells.14_ReprPCWk	17592	10	0.49563174686807415	0.0064323706487946769	0.0035195024654751578	0.99852100991650455	-2.2193738540589143
14_ReprPCWk	Spleen.14_ReprPCWk	6815	1	0.34133562798789668	0.035810754154459646	0.01992580298148144	0.99709825914697131	-2.2423449434606033
14_ReprPCWk	HMEC_Mammary_Epithelial.14_ReprPCWk	25383	37	0.52838541976957143	2.0532408731566963e-05	9.5827594844603481e-06	0.99999520899323021	-4.3141370490541782
14_ReprPCWk	NHEK_Epidermal_Keratinocytes.14_ReprPCWk	39478	44	0.53253269504927836	5.0723389173771087e-06	2.6805947513994849e-06	0.99999863910799276	-4.8132727436556158
14_ReprPCWk	Adult_Liver.14_ReprPCWk	39587	66	0.52232898217497992	2.5114308278346229e-08	1.1474192754358448e-08	0.99999999420078159	-7.1210407895783811
15_Quies	Fetal_Heart.15_Quies	61916	599	1.9094224732234377	1.3833217031337675e-15	0.99999999999999958	8.0438565977266232e-16	13.865544617057381
15_Quies	Fetal_Kidney.15_Quies	55682	591	1.6966893645393921	6.438086239390857e-11	0.99999999998007144	3.4137900694530881e-11	7.7730900479976847
15_Quies	Brain_Cingulate_Gyrus.15_Quies	70039	566	1.6398976595560928	2.4119274752395082e-10	0.99999999991346145	1.432802087426995e-10	6.8632005028980937
15_Quies	Brain_Angular_Gyrus.15_Quies	64756	582	1.6280848461238799	1.1245618193988249e-09	0.99999999962817179	6.1158861375740359e-10	6.2927327250398843
15_Quies	Fetal_Brain_Male.15_Quies	66718	559	1.5249835973126704	7.2205504328592345e-08	0.9999999772259383	3.5124027685189576e-08	4.3476575865878906
15_Quies	Placenta_Amnion.15_Quies	46828	614	1.5583086041946801	1.899452247333844e-07	0.99999993850732731	9.7060503713389427e-08	4.301549929375849
15_Quies	HSMM_Skeletal_Muscle_Myoblasts.15_Quies	66902	517	1.4982649785786841	7.7045793681169697e-08	0.99999997389256137	3.9540690972179027e-08	4.1491081104922614
15_Quies	NHDF_Ad_Adult_Dermal_Fibroblasts.15_Quies	67186	504	1.466111755857225	2.789700975028826e-07	0.9999998969181782	1.5283573683566562e-07	3.6180199175592
15_Quies	CD4_Memory_Primary_Cells.15_Quies	48381	615	1.5092874104826961	1.5055289678363535e-06	0.99999948747095265	7.8443349220447151e-07	3.4576815666465773
15_Quies	Ovary.15_Quies	63519	526	1.4616427382965043	5.6501306863309303e-07	0.99999979996495431	2.9584087578566179e-07	3.4213148130515468
15_Quies	Colon_Smooth_Muscle.15_Quies	59021	585	1.478783390225701	1.4416138299602076e-06	0.99999948982432147	7.6447346803234982e-07	3.2968084173420561
15_Quies	Brain_Hippocampus_Middle.15_Quies	80092	535	1.4466209206676606	1.282031088997067e-06	0.9999995057452	7.2386278315920031e-07	3.1386453748891291
15_Quies	CD4_Naive_Primary_Cells.15_Quies	42621	614	1.4860541019397666	3.7846983361745775e-06	0.999998715568666	1.9366439084691782e-06	3.098582693324346
15_Quies	Fetal_Lung.15_Quies	73872	505	1.4357169653046193	1.2237027701507809e-06	0.99999953126050989	6.8105700083482287e-07	3.0848814043956177
15_Quies	NHLF_Lung_Fibroblasts.15_Quies	64960	531	1.440406432627398	1.5886781918984281e-06	0.99999938310694952	8.9965477049162386e-07	3.0530151012174787
15_Quies	Brain_Mid_Frontal_Lobe.15_Quies	62634	567	1.4501970082325313	2.5753469651140718e-06	0.99999901025123156	1.4544399529727313e-06	2.9971831969191296
15_Quies	Brain_Inferior_Temporal_Lobe.15_Quies	75376	547	1.4405955058416098	2.5868421306580397e-06	0.99999912539899882	1.2761831550179217e-06	2.9426002519808556
15_Quies	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM.15_Quies	65177	447	1.3698935456655639	1.6187251564683956e-05	0.99999381230506114	8.5866423616413415e-06	2.1753409920532205
15_Quies	H9_Derived_Neuron_Cultured_Cells.15_Quies	77928	479	1.3423722746709792	6.3725532971177391e-05	0.99997374930534722	3.5742165487554327e-05	1.7822639606687643
15_Quies	Brain_Substantia_Nigra.15_Quies	74363	555	1.3576909994441539	9.5770450607385633e-05	0.9999620866258865	5.2285001780857276e-05	1.7729004875631537
15_Quies	ES_WA7_Cell_Line.15_Quies	68793	600	1.3577972603693342	0.00027139757809601733	0.99989649065022917	0.00014307083942055431	1.5737358453849884
15_Quies	CD8_Memory_Primary_Cells.15_Quies	43162	593	1.3096345514950165	0.0013505370810571087	0.9995092948631795	0.00065539293185003574	1.1167043938329427
15_Quies	Rectal_Smooth_Muscle.15_Quies	54557	562	1.2864649906727097	0.0015589577455211015	0.99935795141690676	0.00084188820293684059	1.0201582375091816
15_Quies	Brain_Anterior_Caudate.15_Quies	84299	524	1.2696162635244375	0.0019344835223209268	0.99925896515844949	0.00095831768972570578	0.93448668932509222
15_Quies	NH_A_Astrocytes.15_Quies	70495	522	1.2672226607245329	0.0019504084944382678	0.99920160677827121	0.0010306331848788362	0.92588289972032498
15_Quies	H1_Derived_Neuronal_Progenitor_Cultured_Cells.15_Quies	80760	583	1.2801175675579124	0.0026396001929362411	0.99892961236247728	0.0013985993738864535	0.91864488624274159
15_Quies	CD8_Naive_Primary_Cells.15_Quies	51580	560	1.2708190639042642	0.0026002491130262507	0.9989224156530765	0.0013968713266479353	0.89378090668874107
15_Quies	Gastric.15_Quies	63264	567	1.2723049657754004	0.0027609221494802567	0.99888795030255195	0.0014435678910417339	0.88909170770990048
15_Quies	Skeletal_Muscle_Male.15_Quies	54615	495	1.256962026049901	0.0022393183401965529	0.9990489257497032	0.0012175827472987953	0.87430560367056352
15_Quies	Fetal_Stomach.15_Quies	71560	456	1.2531888165044092	0.0022434744103732801	0.99910736353996843	0.0011386826942614855	0.8625501503475803
15_Quies	Fetal_Muscle_Trunk.15_Quies	61015	470	1.2444490711448892	0.0030949459361560706	0.99868958907608467	0.001661180446885833	0.79171699829545588
15_Quies	Muscle_Satellite_Cultured_Cells.15_Quies	77737	453	1.2393473570074685	0.003606585499478877	0.99852621696532973	0.0018606163833941682	0.75627560013426133
15_Quies	A549_EtOH_0.02pct_Lung_Carcinoma.15_Quies	65218	474	1.2397926230075431	0.0038558254008767845	0.99842447961491523	0.0019904606973129734	0.74854216992575667
15_Quies	Osteoblasts.15_Quies	72104	462	1.2363558285526848	0.0039823197137202002	0.9983046821520785	0.0021358261955942047	0.73458397385360596
15_Quies	Right_Ventricle.15_Quies	62758	524	1.2283524002234592	0.0075973990748600116	0.99685543375971546	0.0039443408157121711	0.62885866318786224
15_Quies	Stomach_Mucosa.15_Quies	52218	555	1.2259022378418054	0.010603331169677558	0.99558785561676146	0.0055317649145716905	0.58021179265255761
15_Quies	Rectal_Mucosa.Donor_31.15_Quies	60954	521	1.2181884369725651	0.010593429312986981	0.99570143212822269	0.0053504497186946848	0.56234578452744482
15_Quies	Pancreas.15_Quies	88655	531	1.2075923483371478	0.015300250433277036	0.99363583373998822	0.0078614244466784959	0.49400437752142843
15_Quies	HeLa_S3_Cervical_Carcinoma.15_Quies	56561	492	1.1776297485286249	0.031141431408721233	0.98681612585177273	0.015900398652484764	0.35540037010791481
15_Quies	CD3_Primary_Cells_Cord_BI.15_Quies	55955	466	1.1736761213675175	0.032914276203319267	0.98624895233702104	0.016523975463406734	0.34253514995948978
15_Quies	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells.15_Quies	53895	548	1.175759598802637	0.043332541482595941	0.98194162331642424	0.02179771291960218	0.31843081992501407
15_Quies	Right_Atrium.15_Quies	80944	542	1.1720663408081788	0.044876838151535468	0.98083944667081672	0.023054977960393198	0.30876000664431197
15_Quies	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells.15_Quies	44513	567	1.1736792891649084	0.051142985133606332	0.97845036972669597	0.02600167138514872	0.29831979592055925
15_Quies	Rectal_Mucosa.Donor_29.15_Quies	53944	509	1.1591045753408205	0.054630507421700655	0.97620859529953968	0.028308623393429237	0.26893984658560752
15_Quies	Psoas_Muscle.15_Quies	84600	522	1.1575814229657639	0.05756612776277968	0.9741635593067763	0.030720076130516837	0.26174569686952497
15_Quies	Thymus.15_Quies	48549	532	1.1565316339705944	0.065009039044653591	0.97206132677365257	0.033211450435553737	0.24904371997304363
15_Quies	Colonic_Mucosa.15_Quies	46582	566	1.1454462481256926	0.10032562716116188	0.95698615511898545	0.050806466931472173	0.19563315776985743
15_Quies	H9_Derived_Neuronal_Progenitor_Cultured_Cells.15_Quies	77722	470	1.135714296382814	0.088685396421890336	0.95993351807950541	0.046773837552701979	0.19317430168353342
15_Quies	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells.15_Quies	69391	545	1.1323733253317343	0.11757380750014103	0.94680365624548885	0.062129804655996394	0.16673949023317797
15_Quies	HUVEC_Umbilical_Vein_Endothelial_Cells.15_Quies	96060	422	1.1120599337090518	0.15166918205055909	0.93076097678646078	0.079317589541034555	0.12551482124484287
15_Quies	Skeletal_Muscle_Female.15_Quies	58138	476	1.1084751053535196	0.17772829493040936	0.92082094815873399	0.09055959242559179	0.11146844468113329
15_Quies	Fetal_Brain_Female.15_Quies	79277	490	1.1076372540564901	0.18696482245428799	0.91786937264972963	0.09391244312440365	0.10740484264442197
15_Quies	Spleen.15_Quies	72932	540	1.107346402265047	0.20825844748354617	0.90850962732240348	0.10483198551220173	0.10023805045803242
15_Quies	iPS_DF_6.9_Cell_Line.15_Quies	65857	560	1.0984583775174606	0.25720941740895597	0.88462883308364679	0.13149775649532251	0.079894456085599646
15_Quies	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.15_Quies	96147	397	1.0836240155913057	0.28241263271872294	0.86896888488604492	0.14688842654518676	0.063622911985378525
15_Quies	Pancreatic_Islets.15_Quies	93720	516	1.0823569841399807	0.31277978234372415	0.85500711625047206	0.16285735184670628	0.057631835645190644
15_Quies	Penis_Foreskin_Fibroblast_Primary_Cells_skin02.15_Quies	86508	413	1.0745820887404192	0.35127476223178378	0.8423609429499039	0.17555032375794345	0.047150804308627913
15_Quies	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.15_Quies	83140	423	1.0691893341548198	0.38901034510100534	0.82461537499085026	0.19455711911510281	0.039575863512850003
15_Quies	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.15_Quies	87172	393	1.0670792969367919	0.38972573933417538	0.81763172006435189	0.20194203543712731	0.038332527912618199
15_Quies	Brain_Germinal_Matrix.15_Quies	74797	503	1.064030271650287	0.43549840159195922	0.7990932408032109	0.22251953416651252	0.032324852712726941
15_Quies	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived.15_Quies	84913	475	1.0611718121359932	0.44350713465916105	0.79266678840749896	0.22891245316201255	0.030245878921252478
15_Quies	Fetal_Thymus.15_Quies	67751	524	1.0484366978875082	0.56989801535143593	0.73563086734113236	0.28986091031944056	0.016664343653262294
15_Quies	Small_Intestine.15_Quies	51888	448	1.0252788294059807	0.77190593318555898	0.63603218423861674	0.39153629358070617	0.0040495162671628331
15_Quies	Fetal_Adrenal_Gland.15_Quies	82848	376	1.0252082499727184	0.77409055781525908	0.6354869973325362	0.39177934812570425	0.003994265252661093
15_Quies	Penis_Foreskin_Melanocyte_Primary_Cells_skin03.15_Quies	92105	372	1.0182020709931738	0.82962989358305489	0.59890085323491797	0.42906578498058556	0.0021109448769878066
15_Quies	Penis_Foreskin_Melanocyte_Primary_Cells_skin01.15_Quies	64346	443	1.016056717820093	0.85656413484644888	0.58843137181723304	0.43993569318090056	0.0015452408729739767
15_Quies	Stomach_Smooth_Muscle.15_Quies	62981	418	1.0134395126643065	0.88571522002990766	0.57438795610433041	0.45396714341423322	0.0010151146356412988
15_Quies	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells.15_Quies	52727	503	1.0071854105220897	0.9701119815638851	0.54093647522865562	0.48890491081243352	0.00013612074647253425
15_Quies	CD19_Primary_Cells_Cord_BI.15_Quies	51169	452	1.0070672416821713	0.97100774416148834	0.54017549155283983	0.488765208519129	0.00012981762513382534
15_Quies	Fetal_Muscle_Leg.15_Quies	82075	394	0.9821464406724898	0.7744078995669685	0.40092447871055721	0.62651828290486285	-0.0028856694108908816
15_Quies	Left_Ventricle.15_Quies	79794	410	0.97981803664054512	0.77387305259633328	0.38871664976976525	0.63850407211973607	-0.003274696084533883
15_Quies	Breast_vHMEC.15_Quies	79399	396	0.97762191092574058	0.74690732551479213	0.37630894836084285	0.65058249235734211	-0.0041380285588805269
15_Quies	HepG2_Hepatocellular_Carcinoma.15_Quies	67756	351	0.96689789124915582	0.63997033388173162	0.31931054404211276	0.70597521648814568	-0.0094137604465435442
15_Quies	Dnd41_TCell_Leukemia.15_Quies	69223	421	0.9558503033450958	0.51648909791054056	0.26590993497215509	0.75716911685991635	-0.018692171957664298
15_Quies	K562_Leukemia.15_Quies	49615	451	0.94829477039981591	0.46510569516239241	0.23416246119166425	0.78757165117555173	-0.025463054662444938
